"user_id","name","city","gender","total_orders","total_spent"
U007239,Maria Clark,Vasquezhaven,Male,2,318.58
U002911,Brett Harrison,North Nathan,Female,2,317.98
U009709,Marcus Payne,Lake Gregorybury,Male,2,317.68
U008749,Matthew Williams,Candiceton,Female,2,316.44
U002323,Justin Dunn,Gloverfurt,Female,2,315.9
U002324,Dylan Cunningham,South Colebury,Other,2,315.58
U006538,Melissa Mccullough,Port Kevinton,Female,2,315.58
U005635,Jeffrey Juarez,South Tinaberg,Other,2,314.0
U008171,Jennifer Cobb,Cruzberg,Other,2,314.0
U009244,Stacey Jones,Deborahmouth,Female,2,314.0
U006699,Amy Walker,North Erikaport,Other,2,313.96
U002511,Laura Bauer,Christopherville,Other,2,313.28
U002734,Debbie Erickson,Jamesport,Other,2,313.04
U009866,Stephanie Ryan,Johnsonmouth,Female,2,312.62
U008694,Ann Ball,Zunigaton,Female,4,312.0
U006107,Sarah Brown,Wilsonview,Female,2,310.5
U007831,Edward Orr,Robinsonberg,Female,2,310.4
U002928,Valerie Hobbs,Rogerston,Female,2,309.62
U002289,Pamela Perry,Fritzchester,Female,2,309.34
U009962,Mallory Obrien,New Matthewfurt,Female,2,309.34
U004460,Courtney Booth,Warrenton,Other,2,309.22
U003204,Lisa Parker,Port Troy,Female,2,309.1
U008087,William Robinson,Kennedybury,Female,2,308.82
U001804,Eric Cox,Greenfort,Other,2,308.56
U004735,Natasha Taylor,Port Kellymouth,Male,2,307.6
U008147,Crystal Paul,Ernesttown,Female,2,307.42
U003103,Edgar Reilly,East Travisshire,Other,2,306.68
U000817,Sara Bentley,Dyerville,Female,4,306.62
U009799,Austin Reid,Shannontown,Male,4,304.92
U005476,Sarah Combs,New Richardland,Other,4,304.88
U001140,Susan Morales,New Lindsaymouth,Other,2,304.48
U004099,Troy Murphy,Knightville,Other,2,304.2
U004175,Christopher Miller,North Melody,Male,2,304.2
U008192,Luke Wright,Robertshire,Male,2,303.0
U004029,Michelle Vega,Justinton,Other,2,302.36
U002082,Kari Sanchez,Andersonside,Female,2,302.24
U002618,Olivia Baker,Lake Bethanyview,Other,2,301.16
U008835,Carol Wilson,Matthewhaven,Other,2,300.02
U009487,Peter Hart,New Steve,Other,2,300.0
U004228,Joseph Dunn,Hunterville,Female,2,299.52
U002947,Jeremy Walker,Pamelaburgh,Male,4,299.4
U007365,Megan Peterson,Lake Jeremyberg,Male,2,298.44
U007430,Cesar Booth,East Annaland,Male,2,297.78
U005050,Bradley Nelson,West Aaronton,Male,2,297.46
U007664,Kenneth Tate,Bonniemouth,Female,2,297.32
U002702,Barbara Myers,Robertmouth,Other,2,297.1
U000024,Wesley Farrell,New Carlosbury,Male,2,296.32
U000384,Michael Allen,Moonville,Other,2,295.94
U007030,Monique Rodriguez,Chloeside,Female,2,295.72
U001824,Alexander Keller,New Kristenfurt,Male,4,295.66
U005212,William Espinoza,East Stephanie,Female,2,294.34
U007818,Elizabeth Herrera,Smithfurt,Female,2,294.22
U007675,Caitlin Lam,Port Ashley,Female,2,293.94
U003190,Mark Willis,Bakertown,Other,2,293.3
U001476,James King,Lake Johnton,Other,2,293.06
U007681,Greg Nguyen,West Vincentville,Male,2,292.98
U005772,Julian Williams,Lisafurt,Other,2,290.34
U009844,Paul Friedman,New Samuelton,Male,2,290.26
U009732,Gregory Rodriguez,Mitchellhaven,Female,2,288.22
U005591,Andrea Morris,North John,Male,2,287.8
U000522,Andrew Ray,Marymouth,Other,2,286.32
U005798,Virginia May,Port Tracyfurt,Female,2,286.08
U004734,Lisa Hoffman,Hollyfurt,Other,2,285.88
U008281,Joseph Hart,Kirkchester,Female,2,285.88
U001676,David Green,Port Richardside,Other,2,285.18
U000476,William Duncan,West Michael,Other,2,284.54
U002040,Christine Wilson,Lake Darrellchester,Female,2,284.1
U000107,Alfred Baker,South Shanestad,Male,4,283.84
U008042,Peter Schmidt,Port Travis,Male,2,283.06
U003276,John Phillips,Thomaston,Male,4,282.52
U004412,Jose Aguilar,Lake Herbertstad,Female,2,281.6
U005391,Devon Jones,Travisburgh,Female,2,281.46
U009522,Mark Marsh,Priceborough,Male,2,281.24
U007111,Allison Robbins,West Billy,Male,2,281.04
U004160,Sara Moore,Port Juan,Other,2,280.8
U005865,Benjamin Green,Christopherbury,Other,2,280.6
U004078,Erika Powell,Lake Roberta,Male,2,279.72
U000044,John Douglas,Robinsonhaven,Female,2,279.28
U001845,Mary Lyons,Andersonfort,Male,2,278.04
U001886,Alan Gallagher,South Kyleport,Other,2,277.9
U002789,Monica Gentry,West Kristinbury,Other,2,277.78
U003181,Krista Stanley,North Sharon,Male,2,277.64
U006615,Alison Dillon,Marybury,Female,2,277.48
U003490,Karen Brown,Fergusonland,Other,2,277.32
U003852,Timothy Carlson,East James,Male,2,277.3
U004992,Ana Hall,Karenborough,Female,2,276.88
U001270,Holly Rose,Lake Lee,Female,2,276.48
U003264,Katherine Wong,Normanshire,Female,2,276.48
U004270,Mark Gonzales,Hughesside,Female,2,276.48
U007081,Rhonda Wilson,Susanview,Female,2,275.76
U008163,Amanda Hobbs,Tranland,Female,2,275.28
U007446,John Chen,Kellyton,Female,2,274.9
U006108,Sheila Jackson,Smithstad,Other,2,274.2
U007680,Jennifer Vazquez,East Sherryport,Male,2,273.94
U001713,Christopher Phillips,New Keith,Female,2,271.7
U009299,Jessica Taylor,Loganport,Male,2,270.48
U007171,Michele Andrews,Lake Melissa,Other,2,270.46
U009433,Anna Carter,New Aaronville,Female,2,269.98
U001021,Anthony Quinn,Morrisbury,Male,4,269.34
U003804,Anthony Porter,Port Natashaton,Other,2,268.48
U006959,Eric Rowe,North Katherinefort,Other,2,267.98
U008609,Christopher Hutchinson,Ingramburgh,Female,2,267.92
U003304,Sarah Cain,Joshuaburgh,Male,2,265.32
U006416,Angela Martinez,Taylorview,Other,2,265.04
U004485,Andrew Rice,Bradleyfurt,Other,2,264.74
U008304,Hannah Barber,Jonesfurt,Other,2,264.44
U005052,Kristen Scott,West Heather,Other,2,264.26
U002577,Olivia Thompson,Wallacemouth,Female,2,264.12
U009530,Debra Ewing,Haileyburgh,Other,2,264.12
U000410,Natalie Luna,Dillonburgh,Other,2,262.4
U004288,Shaun Strickland,Tammymouth,Male,2,262.32
U007775,Annette Robles,New Richard,Male,2,262.06
U001060,Heather Wallace,West Denisebury,Male,4,261.26
U003470,Cody Duran,West Edwinland,Other,2,261.12
U003682,Douglas Carrillo,Rhondaburgh,Female,2,261.12
U001132,Dylan Andrade,Davisbury,Male,2,260.62
U001525,Kelly Harris,Port Alicia,Other,4,260.54
U004662,Richard Yang,Ginaport,Male,4,260.32
U004872,Jennifer Alvarez,West Jeffreymouth,Other,2,259.16
U002659,Kristin Little,West Richardshire,Other,2,258.98
U005455,Cory Jackson,New Tinaside,Other,4,257.84
U005104,Angela Pitts,Port Stephanie,Male,2,257.8
U006764,Benjamin Patel,New Susanberg,Female,2,257.58
U007618,Amanda Weber,Darrenchester,Female,2,257.06
U001098,Katherine Martin,South Tylerhaven,Other,2,256.78
U000705,Travis Leon,North Michaelview,Female,2,256.56
U009181,Robert Smith,Garrettville,Other,2,256.44
U004721,Edward Goodwin,Victoriaville,Male,2,255.62
U001080,Colin Rodriguez,Wilsonmouth,Other,2,255.5
U008727,Ryan Wright,South Charles,Male,4,254.9
U009808,Gregg Watts,New Angelafurt,Female,6,253.96
U005765,Jeffery Arnold,West Marialand,Male,2,253.52
U001867,Kristina Harrison,East Levi,Female,2,252.58
U008165,Melissa Wilson,Port Brenda,Female,2,252.58
U009616,Richard Ellis,Rogerston,Other,2,252.48
U001948,Sandy Richards,Julieside,Male,2,252.32
U004447,Claudia Simon,Matthewfort,Other,2,252.32
U006414,Anthony Washington,South Jason,Female,4,251.34
U004805,Karen Hunt,South Brandonstad,Male,2,250.96
U001113,Raymond Forbes,Osbornmouth,Male,2,250.36
U000250,Heather Brewer,West Megan,Male,2,249.94
U009049,Kelli Orozco,New Autumn,Male,4,249.8
U001877,Gabrielle Jones,South Ronald,Male,2,249.78
U008154,Frank Nguyen,Riceport,Male,2,248.62
U004920,Mary Ray,Brandontown,Male,2,248.44
U005978,Vicki Garcia,Ashleyburgh,Male,2,248.2
U003765,Haley Delgado,Curryland,Other,2,248.16
U009816,Edward Wilson,Krausechester,Female,2,247.6
U007013,Karen Smith,Huangberg,Male,2,247.36
U000077,Keith Landry,Port Richardhaven,Female,2,246.54
U007242,John Fisher,West Tracymouth,Other,2,246.28
U005936,Tammy Li,Michaelberg,Other,4,245.96
U009188,Heather Anderson,Katherineview,Male,2,245.42
U003271,William Wiley,East Susanshire,Other,2,245.02
U007110,Albert Smith,Port Justinville,Other,4,244.62
U002585,Rose Lambert,Port Yvonneland,Other,2,244.06
U007417,Christy Sandoval,West Andrew,Other,2,243.78
U007047,Jill Campbell,Mitchellfort,Other,2,243.32
U002410,Patrick Christian,North Anna,Other,2,243.1
U001135,Jessica Coleman,East Nicoleburgh,Female,2,242.06
U001384,David Mendez,East Carol,Male,2,241.64
U002143,Caroline Perry,Karentown,Other,2,241.64
U009532,Justin Gonzales,South Timothyhaven,Other,2,240.92
U004444,Mike Ramos,New Jasmin,Other,2,240.56
U006702,Mallory Green,South Timothy,Female,2,240.04
U001614,Craig Simmons,Joelside,Male,2,239.16
U008078,Haley Mills,Lake Joy,Female,2,239.04
U006164,Roy Price,Goodmanberg,Other,2,238.96
U008162,Andrew Harrell,East Mark,Other,2,238.8
U003122,Tina Gomez,East Melissa,Female,2,238.36
U001482,Nicole Taylor,New Shawnport,Female,2,238.2
U009394,Savannah Watts,West Richard,Other,2,238.14
U000311,Timothy Shields,Andrewview,Male,2,237.6
U005307,Billy May,North Theresa,Male,2,237.32
U003062,Jason Williams,New Michelleshire,Female,2,236.16
U003813,Sarah Webb,West Tiffanyshire,Female,2,235.44
U000943,Samuel Gaines,North Jennifer,Male,2,235.38
U006090,Michelle Mccarthy,Christopherbury,Other,2,234.2
U007554,Jeffrey Williams,Port April,Other,2,233.52
U009484,Laura Larson,Grantmouth,Male,2,231.84
U005694,Anthony Miller,Pughton,Male,2,231.62
U005661,Vanessa Lopez,Jacquelineview,Female,2,231.6
U004121,Mary Monroe,Jamesport,Male,2,231.42
U003009,Robert Conrad,Stevenport,Female,2,231.26
U003140,Ryan Walker,Pollardview,Female,2,231.26
U006713,Christopher French,Robertton,Female,2,230.42
U004439,Robin Gonzalez,Zimmermanmouth,Female,2,229.86
U005399,David Atkins,Hernandezbury,Female,2,229.32
U001909,Joshua Mckay,South Stevenport,Other,2,228.64
U003565,Deborah Robbins,Mcdanielhaven,Other,2,228.6
U003556,Alyssa Miranda,Mariastad,Male,4,228.3
U006298,Scott Steele,South Leviside,Other,2,228.24
U005412,Kevin Webster,Millerhaven,Other,2,228.06
U007033,Michael Fry,Ricehaven,Other,2,227.82
U005708,Heather Daniel,East Lisa,Other,2,227.68
U000166,Clarence Davidson,Meganshire,Other,2,227.34
U006604,David Lopez,Thomasberg,Female,6,227.18
U002478,Teresa Edwards,North Robertmouth,Male,2,227.14
U000263,Patricia Farmer,North Sarahburgh,Other,2,226.4
U009954,Harry Nguyen,Port Jamesland,Male,2,226.28
U007434,Devin Nelson,Williamsfurt,Other,4,226.26
U004669,Sylvia Jacobs,Joseland,Male,2,225.14
U004012,Debra Mcdonald,Johnmouth,Other,2,224.44
U002283,Thomas Scott,Amyland,Male,2,223.98
U003553,Robert Mitchell,Terryshire,Other,2,223.22
U003761,Jean Gutierrez,Port Megan,Male,2,222.84
U003815,Nathan Lewis,Port Ronald,Female,2,222.24
U008036,Jeffrey Martin,West Cathytown,Female,2,221.76
U009373,Jacob Long,Hortonhaven,Female,2,221.6
U005555,Robert Ramirez,Christinashire,Female,2,221.44
U001881,Edward Stewart,Lake Ricky,Male,2,221.42
U000190,Matthew Gibson,Nelsonville,Other,2,221.2
U005510,Nancy Rich,Jasonbury,Other,2,221.1
U006351,Jennifer Ferguson,North Robinfort,Female,4,220.86
U007444,James Bush,Michaelberg,Other,2,220.08
U002740,Kathleen Robbins,Eddiebury,Other,2,220.02
U009130,Laura Hoffman,Cynthiaborough,Other,2,219.82
U002783,Benjamin Walker,East Michaelstad,Female,2,219.1
U000721,Daniel Black,Lake Ronald,Male,2,219.06
U008140,Daniel Everett,New Meganstad,Female,2,218.82
U002421,Jake Kelly,New Mike,Male,2,218.6
U000137,Kristen Young,West Erika,Female,2,218.32
U002648,Mitchell Hernandez,Jamieville,Other,2,217.6
U001731,Stephanie Stevens,New Frank,Female,2,217.14
U001145,David Thomas,Barkerbury,Male,2,217.0
U000487,Matthew Brock,East Amy,Male,2,216.88
U005288,Mary Armstrong,Sarahburgh,Female,2,216.88
U000906,Joseph Stephens,New Oliviachester,Female,2,216.36
U007364,Donald Flores,Lake Kennethstad,Male,2,216.36
U000605,Nathan Roberts,Lake Amanda,Other,2,215.38
U007620,Eric Townsend,Port Joshua,Female,2,215.32
U004495,Michael Harris,Mitchellberg,Female,2,214.84
U007686,Beverly Beasley,Port Alexander,Female,2,214.76
U006230,Adam Wilson,Richardsonbury,Female,2,214.24
U000853,Heather Davis,Evansberg,Male,2,214.0
U007798,Susan Jones,Pamelafort,Female,2,213.98
U004265,Henry Smith,Cathyshire,Male,2,213.34
U007591,Donald Parker,Duncanmouth,Other,2,211.5
U006864,Scott Barber,North Coryhaven,Other,2,211.44
U003904,Heather Adams,West Jenniferstad,Other,2,211.32
U004547,Anthony Bryant,East Coltonfurt,Male,2,211.08
U003588,Angela Bryant,Edwardport,Other,2,210.96
U002204,Michael Jones,South Tylerville,Male,4,210.72
U003551,Douglas Wright,South Scottville,Female,2,210.7
U004458,Debra Johnson,Frankfurt,Male,2,210.48
U006870,Becky Rogers,South Robertmouth,Other,2,209.08
U007816,Alex Ward,North Michael,Female,2,209.08
U000971,Marc Hall,North Ann,Other,2,208.88
U004093,Jessica Garza,Melodytown,Female,2,208.76
U009770,Christina Smith,New Matthew,Male,2,208.54
U008314,Elizabeth Carter,South Zachary,Other,2,208.18
U005522,Jeffrey Thompson,South Dwayne,Other,2,208.08
U000046,Jennifer Wagner,Greenbury,Male,2,208.04
U006488,Chelsea Ramos,Alexandraland,Other,2,207.08
U003194,Tara Lewis,New Loristad,Female,2,207.02
U002067,Alexander Shea,North Roberttown,Female,2,206.94
U004753,Michelle Neal,Zamorahaven,Female,2,206.86
U003770,Mary Mason,Goodmanbury,Male,2,206.7
U008807,Zachary Colon,Meyerville,Other,2,206.7
U009283,Dennis Garcia,Sherrybury,Female,2,206.44
U000149,Sherry Johnson,Sarahhaven,Female,2,205.68
U001837,Ronald Ewing,West Leroy,Male,2,205.44
U002679,Sophia Green,North Jackburgh,Female,2,205.12
U004105,Douglas Lang,Parkershire,Female,4,204.32
U009437,Kendra Torres,Lake Joseland,Male,2,203.94
U000625,Michael Montoya,East Davidberg,Male,2,203.8
U003810,Kathy Vazquez,Thomashaven,Male,2,201.52
U009224,Tracy Castro,Kennethfort,Male,2,201.52
U007749,Roy Bates,Lake Amy,Other,2,201.3
U008796,Nathan Herrera,Christopherchester,Other,2,201.26
U009992,Timothy Wells,Port Christineshire,Male,2,201.24
U006474,Erica Hill,Moralesville,Other,2,200.66
U003148,Michelle Holland,Simpsontown,Other,2,200.6
U009485,Donald Smith,West Kevin,Female,2,200.48
U003288,Stephanie Gentry,Port Edward,Other,2,200.16
U002779,Alexander Yates,New Christopherbury,Female,2,200.12
U006716,Matthew Campbell,Susanmouth,Female,2,198.7
U008759,Edward Valdez,Randallland,Other,4,198.08
U005560,Daniel Glass,Vanessafurt,Male,2,197.64
U000753,Christopher Armstrong,Rosariobury,Other,2,197.62
U006208,James Brown,Jonesview,Female,2,197.12
U001260,Christopher Hayes,New Brianstad,Female,2,196.94
U003507,Morgan Lewis,East James,Female,2,196.6
U006124,Mary Mitchell,South Joseph,Other,2,195.64
U002299,Nicholas Stevenson,East Michael,Female,2,195.56
U005193,Ebony Dawson,East Charlesland,Male,2,195.56
U001489,Pamela Nguyen,Perezside,Male,2,195.38
U007482,Heather Wade,Jamesfurt,Male,4,195.3
U008790,Aaron Tucker,East Francisco,Female,2,195.26
U006390,Cynthia Robles,Danielton,Other,2,195.14
U006703,Andrew Gilbert,Patriciaside,Male,2,195.14
U008006,John Kelly,Scottfort,Female,2,195.14
U006192,Nicole Anderson,New Tammyberg,Male,2,194.94
U008716,Ryan Cooper,North Michael,Male,2,194.58
U003641,Michael Gonzales,South Jamestown,Female,2,194.56
U003157,Barbara Meyers,Grahamfort,Male,2,194.48
U001551,Kristen Sullivan,Claytonside,Male,2,193.94
U005538,Jake Payne,Smithshire,Other,4,193.6
U006905,Lynn Nunez,Mcculloughbury,Male,2,193.52
U002149,Diane Brooks,East Stephen,Female,2,193.5
U004502,Robert Le,Patrickhaven,Female,2,193.5
U000397,Lawrence Floyd,Nataliemouth,Other,2,193.12
U008258,Shaun Robinson,Michaelchester,Male,2,193.12
U006261,Robert Day,Maddoxmouth,Female,2,191.96
U001057,Antonio Barber,East Arianashire,Other,2,191.88
U007828,Jose Mendoza,Taylortown,Female,2,191.64
U009924,Shannon Malone,Wagnerhaven,Male,2,191.62
U004094,Jason Vazquez,Port Charlesfurt,Female,2,191.54
U005943,Dominic Green,Sherrychester,Other,2,191.32
U005071,Nicole Chavez,Waltersborough,Male,2,190.92
U007338,Erik Gomez,North Maryville,Female,2,190.04
U003616,Seth Smith,North Thomas,Other,2,189.9
U005208,William Lane,Stuartbury,Other,2,189.42
U001295,Joanna Farmer,Lake Coltonland,Male,2,189.32
U000875,Michael Smith,Gonzalezhaven,Other,2,188.7
U005653,Heather Johnson,West Michael,Male,2,187.68
U000451,Laura Kelley,East Jennifer,Other,2,187.24
U005084,Donald Sims,East Nathan,Other,2,186.98
U003471,John Mckenzie,North Gary,Male,2,186.42
U004148,Savannah Ruiz,North Steven,Male,2,186.18
U003073,Michael Martinez,Port Sarah,Female,2,184.96
U003753,Marcus Peterson,Griffintown,Other,2,183.68
U003156,Rebecca Gonzalez,Port Brian,Female,2,182.8
U005302,Jessica Hughes,Hendersonside,Other,2,180.74
U003415,Daniel Rodriguez,Matthewfort,Female,2,180.42
U002685,Richard Morris,New Jenniferfort,Male,2,180.38
U001462,Julie Davenport,Dawnborough,Male,2,178.16
U008673,Vanessa Colon,New Jerryside,Male,2,177.92
U003212,Veronica Stuart,Markfurt,Male,2,177.12
U007774,Janice Hampton,Williamsstad,Male,2,176.68
U004868,Christopher Patterson,Jonesland,Female,2,174.96
U000533,Christian Livingston,Davisport,Male,2,174.92
U002460,Jacob Hawkins,Davidmouth,Female,2,174.92
U004064,Jennifer Williams,Mallorymouth,Female,2,174.12
U005255,Kari Reese,Lake Jamesborough,Other,2,173.5
U007906,Jeffrey Wood,Jacquelineport,Other,2,172.96
U006708,Travis Taylor,Woodsview,Other,4,172.62
U005320,Christopher Morgan,Christopherfurt,Male,2,171.56
U001460,Francis Peterson,Anthonyfurt,Male,2,170.4
U006235,Kristin Willis,Amyside,Female,2,170.4
U006993,Larry White,Blakemouth,Female,2,170.4
U003485,Juan Jones,Warrenburgh,Other,2,169.94
U001097,Joe Murray,North Ronaldland,Male,2,169.72
U005877,Jillian Duncan,South Sarah,Male,2,169.6
U001114,Thomas Golden,Lake Jill,Female,2,169.58
U005800,Cassandra Ryan,Port Jeffreychester,Female,2,169.58
U005276,Matthew Garcia,Thomastown,Other,2,169.58
U000958,Cynthia Strickland,New Mary,Male,2,169.32
U006397,David Ball,North Heather,Other,2,169.3
U000267,Robert Anderson,West Michaelport,Male,2,169.0
U005835,Sonya Blake,West James,Male,2,168.96
U005967,Jeffrey Campbell,Millerhaven,Male,2,168.96
U000232,Dustin Jackson,Sherylfort,Other,2,167.44
U007247,Kimberly Evans,North Jennifer,Other,2,167.2
U007091,Katie Bishop,South John,Male,2,167.2
U009449,Steven Harper,East Edward,Male,4,166.92
U007314,Paul Brown,South Christinechester,Male,2,166.68
U009971,Tanya Wagner,Petersview,Female,2,166.26
U000539,Sarah Andrews,Angelamouth,Female,2,166.22
U001245,Regina Graves,East Clarencefurt,Other,2,165.92
U002020,Theresa Rodriguez,East Lawrence,Male,2,164.08
U000782,Angela Harrison,South Kayla,Male,2,163.76
U002147,Robert Chambers,Mccoyburgh,Male,2,163.36
U007574,Lisa Rodriguez,West Bryanbury,Female,2,162.98
U000983,Dan Clark,Port William,Female,2,162.32
U000503,Bobby Forbes,Blackton,Male,2,161.32
U002621,Pedro Haley,North Victoriaborough,Other,2,161.12
U008526,Ronald Gross,Lauratown,Female,2,160.66
U009875,Loretta Gonzales,Port David,Male,2,159.84
U005118,Christopher Kemp,Vincentview,Female,2,159.2
U003124,Wesley Grimes,South Jose,Female,2,158.72
U009725,Joseph Thompson,Margaretport,Female,2,158.7
U007963,Stephanie Mcbride,South Sara,Other,2,158.34
U008939,John Meyer,Lindsaystad,Male,2,158.18
U008605,Ralph Coleman,Joshuaberg,Male,2,156.72
U008240,Jerry Warner,North Shawnbury,Other,2,156.6
U001269,Nicholas Henry,Torresport,Other,2,156.22
U005847,Michael Robinson,Tonyfurt,Female,2,156.22
U005392,Danielle Nelson,North Gabrielside,Other,2,155.98
U001455,Ruben Murphy,Garyport,Other,2,155.68
U009537,Marco Ruiz,Garciaton,Female,2,155.28
U003864,Christine Morrison,Thompsonton,Male,2,154.92
U003900,Angela Miranda,Cynthiaview,Male,2,154.92
U003326,Cynthia Rodriguez,New Daniel,Male,4,154.16
U000066,David Williams,Garciatown,Male,2,154.12
U002485,Elizabeth Leblanc,Halechester,Female,2,153.18
U008975,Eric Stark,West Catherinemouth,Male,2,152.06
U007679,David Webb,Mooremouth,Female,2,151.86
U007900,Cody Lindsey,Goodmanborough,Other,2,151.62
U004388,Heidi Brooks,Rogertown,Other,2,150.24
U007440,Barry Hickman,South Kristinemouth,Male,2,150.2
U001491,Veronica Dunn,North Jonathanshire,Female,2,150.08
U005787,Michelle Hamilton,Port Kimberly,Other,2,149.92
U005157,Robert Brown,Kimport,Female,2,149.32
U002855,Mary Erickson,West Wesleyside,Other,2,148.64
U007463,Kevin Conley,Wilsonborough,Male,2,148.12
U002862,Tyler Lawson,North Jeanne,Other,2,147.28
U002527,Robert Rogers,North Ryanfort,Male,2,147.12
U005957,Ann Harrison,Carloston,Male,2,147.12
U005856,Monica Luna,North Melissaburgh,Other,2,146.86
U000553,Crystal Lane,West Toddberg,Other,2,146.62
U005284,Dennis Williams,New Walterburgh,Other,2,146.62
U006237,Carolyn Scott,Morrisfort,Female,2,145.74
U002866,William Lane,Peterville,Other,2,145.68
U001172,Kevin Marquez,Micheleview,Female,2,145.46
U001101,Jason Rivera,West Robertberg,Male,2,145.38
U009314,Joseph Jennings,South Kelly,Male,2,144.98
U007956,Julia Thomas,Joanneview,Other,2,144.9
U000803,Marcus Smith,Lake Lisastad,Other,2,144.66
U005923,Pamela Castillo,Port Emma,Male,2,144.0
U004744,Nancy Lopez,Payneburgh,Female,2,143.82
U000642,Daniel Leonard,South Joseshire,Male,2,143.72
U000106,Tracey Huerta,West Kristybury,Female,2,143.44
U008792,Kathleen Kim,East Barbaraside,Male,2,143.44
U000879,James Mendoza,West Karen,Female,2,143.18
U006662,Lindsey Moore,New Barbaraview,Other,2,143.02
U009641,Emma Price,Carmenburgh,Other,2,142.8
U000200,Isabella Weaver,West Robertberg,Male,2,142.58
U004531,Gavin Jennings,Glennstad,Male,2,142.58
U000976,Michael Miller,Snyderville,Female,2,142.3
U007100,Philip Austin,New Calvin,Male,2,142.02
U000215,Angela Silva,South Ashley,Male,2,141.36
U007841,Jennifer Mathews,East James,Female,2,141.36
U004104,Kent Simpson,Port Stevenstad,Male,2,140.98
U004637,Christine Perry,East Stacy,Female,2,140.78
U005902,Edward Morgan,North Michaelbury,Female,2,140.66
U006008,Brittany Bennett,Lake Elaine,Male,2,140.64
U003840,Jaime Kelley,West Rachel,Other,2,140.4
U002912,Elizabeth Cunningham,North Christopher,Male,2,140.2
U002768,Aaron Little,Mooreborough,Other,2,139.36
U005602,Emily Jones,Amandahaven,Male,2,139.36
U005584,Paula Reynolds,Maynardton,Other,2,139.14
U003254,Daniel Owens,Lopezside,Female,2,139.08
U003847,Eric Wright,Gonzaleschester,Female,2,138.84
U003307,Jerry Valencia,Port Matthewtown,Other,4,138.38
U005680,Jim Holland,New Seanberg,Female,2,137.38
U001724,Mariah Lopez,Sarahland,Male,2,137.34
U005168,Catherine Lopez,Myersview,Female,2,136.78
U000172,Christopher Long,Brandonport,Female,2,136.74
U004840,Jennifer Wilson,South Wayne,Female,2,136.74
U003467,Kevin Williams,New Anthony,Female,2,136.68
U005617,Madison Hill,Dominiqueland,Male,2,136.66
U007201,Caleb Dawson,New Angelton,Male,2,136.66
U002669,Jennifer Acosta,Abigailtown,Female,2,135.14
U008083,Ryan Young,Lake Molly,Male,2,135.14
U003310,Zachary Alexander,Harmonmouth,Female,2,135.04
U007251,David Heath,East Tarabury,Male,2,134.84
U009673,Kathryn Carter,Port Shannon,Female,4,134.32
U007553,Jeanne Munoz,Angelaborough,Female,2,134.16
U000936,Melissa Roberts,Sawyerland,Male,2,133.96
U008810,Nicole Johnson,Maryfurt,Female,2,133.96
U007432,Jessica Savage,East Elizabeth,Female,2,133.96
U009174,Jared Perez,Baileychester,Male,2,133.94
U005481,Thomas Williams,South Richard,Female,2,133.5
U006134,Alexander Stein,North Chelsea,Male,2,132.9
U009482,Joshua Myers,North Tylerport,Female,2,132.66
U005332,Jennifer Ruiz,Jeffreyville,Other,2,132.48
U003164,Matthew Steele,Kirkstad,Female,2,132.22
U001840,Jennifer White,Craigchester,Male,2,131.82
U000597,Matthew Randolph,Harveystad,Female,4,131.8
U002690,Sarah Hall,North Rickymouth,Female,2,131.12
U000425,Michael Richmond,West Gregoryhaven,Male,2,130.62
U009662,Tami Norris,Jasonport,Male,2,130.62
U007781,Douglas Smith,Elizabethfurt,Male,2,130.12
U008678,Ryan Rios,Fritzfurt,Male,2,130.0
U002730,Melissa Molina,Robinville,Male,2,129.68
U002337,Sandra English,Frostfurt,Other,2,128.92
U005448,Michael Donaldson,Fletcherburgh,Male,2,128.6
U002776,Emily Smith,Stephanieport,Female,2,128.44
U007146,Thomas Anderson,Johnsonmouth,Male,2,128.24
U002721,Jessica Douglas,Michaelview,Male,2,127.92
U005855,Michael Mathews,Port Nancybury,Male,2,127.92
U000297,Christina Holland,North Joshuaberg,Male,2,127.42
U005446,John Matthews,East Louis,Female,2,126.76
U005213,Vicki Chavez,East Mary,Male,2,126.66
U006759,Marissa Herrera,West Frank,Male,2,126.42
U004799,Elijah Moore,Troybury,Male,2,125.24
U006676,Mark Bradley,West Joshua,Male,2,125.24
U006979,John Lewis,West Cherylmouth,Male,2,124.94
U006005,Vanessa Anderson,Cassandraville,Female,2,124.38
U008780,Lauren Jackson,Carlsonberg,Female,2,123.9
U006894,Laurie Stephens,Rosstown,Other,2,123.8
U003917,Edgar Allen,Lake Jared,Female,2,123.72
U006753,Shawn Hammond,West Matthewport,Male,2,123.72
U007753,Michael Brooks,Port Nicoleville,Female,4,123.4
U005331,David Burton,North Joshua,Female,2,123.24
U000644,Brandy Hubbard,Bellbury,Other,2,123.18
U002791,Christina Gross,West Jessica,Male,2,123.18
U001473,William Mayo,South Amy,Other,2,122.78
U009152,Holly Williams,Tiffanyberg,Female,2,122.42
U003100,Edward Hernandez,Sabrinabury,Male,2,122.22
U001526,Nicole Martinez,Lake Carolhaven,Male,2,121.7
U004664,James Jimenez,East Dustin,Male,2,121.26
U003694,Robert Sanders,South Danielberg,Male,2,121.16
U004238,Kyle Mcknight,Alyssaland,Male,2,121.08
U004244,Barbara Cruz,New Paige,Male,2,120.58
U008251,Julie Martinez,Lake William,Female,2,120.22
